Source IP,Source Port,Destination IP,Destination Port,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Predicted_Label
192.168.12.140,53462,192.168.12.146,80,04/08/2024 11:53:48 AM,56622,2,5,352.0,634.0,352.0,0.0,176.0,248.90158697766472,634.0,0.0,126.8,283.53341954697333,17413.72611352478,123.62685881812725,9437.0,22560.485473499903,55486.0,56.0,664.0,664.0,0.0,664.0,664.0,56622.0,14155.5,27556.917250181184,55486.0,65.0,0,0,0,0,64,176,35.321959662322065,88.30489915580516,0.0,634.0,123.25,240.3377088301257,57762.21428571428,0,1,0,0,0,0,0,0,2.0,140.85714285714286,176.0,126.8,0,0,0,0,0,0,2,352,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53462,192.168.12.146,80,04/08/2024 11:53:48 AM,617,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3241.4910858995136,617.0,0.0,617.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1620.7455429497568,1620.7455429497568,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53476,192.168.12.146,80,04/08/2024 11:53:48 AM,59184,2,5,366.0,634.0,366.0,0.0,183.0,258.8010819142764,634.0,0.0,126.8,283.53341954697333,16896.45850229792,118.27520951608544,9864.0,23692.16716976309,58223.0,27.0,664.0,664.0,0.0,664.0,664.0,59184.0,14796.0,28953.643950287154,58223.0,27.0,0,0,0,0,64,176,33.79291700459584,84.48229251148959,0.0,634.0,125.0,242.28436657307108,58701.71428571428,0,1,0,0,0,0,0,0,2.0,142.85714285714286,183.0,126.8,0,0,0,0,0,0,2,366,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53476,192.168.12.146,80,04/08/2024 11:53:48 AM,495,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.4040404040406,495.0,0.0,495.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2020.2020202020203,2020.2020202020203,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53486,192.168.12.146,80,04/08/2024 11:53:48 AM,60910,2,5,358.0,634.0,358.0,0.0,179.0,253.144227664784,634.0,0.0,126.8,283.53341954697333,16286.324084715154,114.9236578558529,10151.666666666666,24310.948156471943,59773.0,58.0,773.0,773.0,0.0,773.0,773.0,60910.0,15227.5,29700.17571777424,59773.0,58.0,0,0,0,0,64,176,32.835330815957974,82.08832703989493,0.0,634.0,124.0,241.1614752460624,58158.857142857145,0,1,0,0,0,0,0,0,2.0,141.71428571428572,179.0,126.8,0,0,0,0,0,0,2,358,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53486,192.168.12.146,80,04/08/2024 11:53:48 AM,554,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610.1083032490974,554.0,0.0,554.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1805.0541516245487,1805.0541516245487,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53496,192.168.12.146,80,04/08/2024 11:53:48 AM,62495,2,5,293.0,634.0,293.0,0.0,146.5,207.1822868876584,634.0,0.0,126.8,283.53341954697333,14833.186654932397,112.00896071685736,10415.833333333334,24945.212505943236,61332.0,65.0,774.0,774.0,0.0,774.0,774.0,62495.0,15623.75,30475.16331238713,61332.0,79.0,0,0,0,0,64,176,32.00256020481638,80.00640051204095,0.0,634.0,115.875,233.1121357997967,54341.267857142855,0,1,0,0,0,0,0,0,2.0,132.42857142857142,146.5,126.8,0,0,0,0,0,0,2,293,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53496,192.168.12.146,80,04/08/2024 11:53:48 AM,420,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.9047619047615,420.0,0.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2380.9523809523807,2380.9523809523807,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53508,192.168.12.146,80,04/08/2024 11:53:48 AM,67488,2,5,354.0,634.0,354.0,0.0,177.0,250.31580054003783,634.0,0.0,126.8,283.53341954697333,14639.639639639638,103.7221431958274,11248.0,26988.063309544832,66334.0,34.0,803.0,803.0,0.0,803.0,803.0,67488.0,16872.0,32977.32003463391,66334.0,56.0,0,0,0,0,64,176,29.63489805595069,74.08724513987671,0.0,634.0,123.5,240.61053296027703,57893.428571428565,0,1,0,0,0,0,0,0,2.0,141.14285714285714,177.0,126.8,0,0,0,0,0,0,2,354,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53508,192.168.12.146,80,04/08/2024 11:53:48 AM,718,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.515320334262,718.0,0.0,718.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1392.757660167131,1392.757660167131,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53520,192.168.12.146,80,04/08/2024 11:53:48 AM,69190,2,5,350.0,634.0,350.0,0.0,175.0,247.48737341529164,634.0,0.0,126.8,283.53341954697333,14221.708339355398,101.17068940598352,11531.666666666666,27696.11277899241,68063.0,39.0,804.0,804.0,0.0,804.0,804.0,69190.0,17297.5,33846.32215864328,68063.0,61.0,0,0,0,0,64,176,28.905911258852434,72.26477814713108,0.0,634.0,123.0,240.0666574099785,57631.99999999999,0,1,0,0,0,0,0,0,2.0,140.57142857142858,175.0,126.8,0,0,0,0,0,0,2,350,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53520,192.168.12.146,80,04/08/2024 11:53:48 AM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,Bot
192.168.12.140,53530,192.168.12.146,80,04/08/2024 11:53:48 AM,69266,2,5,346.0,634.0,346.0,0.0,173.0,244.65894629054543,634.0,0.0,126.8,283.53341954697333,14148.355614587244,101.05968296133746,11544.333333333334,27752.525432231687,68191.0,33.0,775.0,775.0,0.0,775.0,775.0,69266.0,17316.5,33919.13020209491,68191.0,33.0,0,0,0,0,64,176,28.874195131810705,72.18548782952676,0.0,634.0,122.5,239.52989673226892,57374.57142857143,0,1,0,0,0,0,0,0,2.0,140.0,173.0,126.8,0,0,0,0,0,0,2,346,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53530,192.168.12.146,80,04/08/2024 11:53:48 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106632.08726918798,60169.567843979676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53540,192.168.12.146,80,04/08/2024 11:53:48 AM,71100,2,5,351.0,634.0,351.0,0.0,175.5,248.19448019647817,634.0,0.0,126.8,283.53341954697333,13853.727144866389,98.45288326300984,11850.0,28469.2971813496,69960.0,58.0,775.0,775.0,0.0,775.0,775.0,71100.0,17775.0,34792.53615360628,69960.0,74.0,0,0,0,0,64,176,28.129395218002813,70.32348804500704,0.0,634.0,123.125,240.2019611553102,57696.98214285714,0,1,0,0,0,0,0,0,2.0,140.71428571428572,175.5,126.8,0,0,0,0,0,0,2,351,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53540,192.168.12.146,80,04/08/2024 11:53:48 AM,605,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3305.785123966942,605.0,0.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1652.892561983471,1652.892561983471,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53554,192.168.12.146,80,04/08/2024 11:53:48 AM,71401,2,5,340.0,634.0,340.0,0.0,170.0,240.41630560342617,634.0,0.0,126.8,283.53341954697333,13641.265528493996,98.0378426072464,11900.166666666668,28586.845817030367,70250.0,35.0,787.0,787.0,0.0,787.0,787.0,71401.0,17850.25,34935.57767639364,70250.0,63.0,0,0,0,0,64,176,28.01081217349897,70.02703043374743,0.0,634.0,121.75,238.7382009051517,56995.92857142857,0,1,0,0,0,0,0,0,2.0,139.14285714285714,170.0,126.8,0,0,0,0,0,0,2,340,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53554,192.168.12.146,80,04/08/2024 11:53:48 AM,697,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2869.440459110473,697.0,0.0,697.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1434.7202295552368,1434.7202295552368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53560,192.168.12.146,80,04/08/2024 11:53:48 AM,72960,2,5,347.0,634.0,347.0,0.0,173.5,245.366053071732,634.0,0.0,126.8,283.53341954697333,13445.723684210529,95.94298245614036,12160.0,29265.979464217493,71896.0,32.0,788.0,788.0,0.0,788.0,788.0,72960.0,18240.0,35773.25616527893,71896.0,32.0,0,0,0,0,64,176,27.412280701754387,68.53070175438597,0.0,634.0,122.625,239.6634172572622,57438.55357142857,0,1,0,0,0,0,0,0,2.0,140.14285714285714,173.5,126.8,0,0,0,0,0,0,2,347,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53560,192.168.12.146,80,04/08/2024 11:53:48 AM,523,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824.091778202677,523.0,0.0,523.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1912.0458891013384,1912.0458891013384,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53572,192.168.12.146,80,04/08/2024 11:53:48 AM,73269,2,5,320.0,634.0,320.0,0.0,160.0,226.2741699796952,634.0,0.0,126.8,283.53341954697333,13020.513450436065,95.53835865099838,12211.5,29280.998458044425,71976.0,35.0,1019.0,1019.0,0.0,1019.0,1019.0,73269.0,18317.25,35776.568713568195,71976.0,43.0,0,0,0,0,64,176,27.29667390028525,68.24168475071312,0.0,634.0,119.25,236.2176659657057,55798.7857142857,0,1,0,0,0,0,0,0,2.0,136.28571428571428,160.0,126.8,0,0,0,0,0,0,2,320,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53572,192.168.12.146,80,04/08/2024 11:53:48 AM,990,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.2020202020203,990.0,0.0,990.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1010.1010101010102,1010.1010101010102,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53586,192.168.12.146,80,04/08/2024 11:53:48 AM,74723,2,5,412.0,634.0,412.0,0.0,206.0,291.3279938488576,634.0,0.0,126.8,283.53341954697333,13998.367303239967,93.67932229701698,12453.833333333334,29854.398198032173,73389.0,41.0,1019.0,1019.0,0.0,1019.0,1019.0,74723.0,18680.75,36476.015876874495,73389.0,62.0,0,0,0,0,64,176,26.76552065629057,66.91380164072642,0.0,634.0,130.75,249.26620881528015,62133.64285714286,0,1,0,0,0,0,0,0,2.0,149.42857142857142,206.0,126.8,0,0,0,0,0,0,2,412,5,634,-1,506,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53586,192.168.12.146,80,04/08/2024 11:53:48 AM,673,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971.7682020802376,673.0,0.0,673.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1485.8841010401188,1485.8841010401188,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53596,192.168.12.146,80,04/08/2024 11:53:48 AM,74569,2,5,319.0,634.0,319.0,0.0,159.5,225.56706319850863,634.0,0.0,126.8,283.53341954697333,12780.1096970591,93.87278896056004,12428.166666666668,29912.949272291204,73485.0,45.0,777.0,777.0,0.0,777.0,777.0,74569.0,18642.25,36564.31807445614,73485.0,48.0,0,0,0,0,64,176,26.82079684587429,67.05199211468573,0.0,634.0,119.125,236.0964920777701,55741.55357142857,0,1,0,0,0,0,0,0,2.0,136.14285714285714,159.5,126.8,0,0,0,0,0,0,2,319,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53596,192.168.12.146,80,04/08/2024 11:53:48 AM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,Bot
192.168.12.140,53598,192.168.12.146,80,04/08/2024 11:53:48 AM,76530,2,5,338.0,634.0,338.0,0.0,169.0,239.00209204105303,634.0,0.0,126.8,283.53341954697333,12700.901607212858,91.46739840585391,12755.0,30693.850217918247,75406.0,51.0,777.0,777.0,0.0,777.0,777.0,76530.0,19132.5,37517.973226175214,75406.0,79.0,0,0,0,0,64,176,26.133542401672543,65.33385600418137,0.0,634.0,121.49999999999996,238.47791152581465,56871.71428571428,0,1,0,0,0,0,0,0,2.0,138.85714285714286,169.0,126.8,0,0,0,0,0,0,2,338,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53598,192.168.12.146,80,04/08/2024 11:53:48 AM,411,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4866.1800486618,411.0,0.0,411.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2433.0900243309,2433.0900243309,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53604,192.168.12.146,80,04/08/2024 11:53:48 AM,76479,2,5,365.0,634.0,365.0,0.0,182.5,258.0939751330898,634.0,0.0,126.8,283.53341954697333,13062.409288824383,91.52839341518586,12746.5,30663.350480663397,75334.0,0.0,899.0,899.0,0.0,899.0,899.0,76479.0,19119.75,37479.474474926494,75334.0,0.0,0,0,0,0,64,176,26.15096954719596,65.3774238679899,0.0,634.0,124.875,242.1424831434111,58632.98214285714,0,1,0,0,0,0,0,0,2.0,142.71428571428572,182.5,126.8,0,0,0,0,0,0,2,365,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53616,192.168.12.146,80,04/08/2024 11:53:48 AM,77953,2,5,300.0,634.0,300.0,0.0,150.0,212.1320343559643,634.0,0.0,126.8,283.53341954697333,11981.57864354162,89.79769861326697,12992.166666666666,31222.33718616636,76721.0,53.0,898.0,898.0,0.0,898.0,898.0,77953.0,19488.25,38158.15540069165,76721.0,65.0,0,0,0,0,64,176,25.65648531807628,64.1412132951907,0.0,634.0,116.75,233.88382341911307,54701.64285714286,0,1,0,0,0,0,0,0,2.0,133.42857142857142,150.0,126.8,0,0,0,0,0,0,2,300,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53604,192.168.12.146,80,04/08/2024 11:53:48 AM,785,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547.770700636943,785.0,0.0,785.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1273.8853503184714,1273.8853503184714,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53616,192.168.12.146,80,04/08/2024 11:53:48 AM,975,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.2820512820517,975.0,0.0,975.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1025.6410256410256,1025.6410256410256,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53628,192.168.12.146,80,04/08/2024 11:53:48 AM,78186,2,5,419.0,634.0,419.0,0.0,209.5,296.2777413171634,634.0,0.0,126.8,283.53341954697333,13467.88427595733,89.53009490190058,13031.0,31119.26665588378,76545.0,49.0,1310.0,1310.0,0.0,1310.0,1310.0,78186.0,19546.5,38005.43473855636,76545.0,49.0,0,0,0,0,64,176,25.58002711482874,63.95006778707185,0.0,634.0,131.625,250.404208944544,62702.267857142855,0,1,0,0,0,0,0,0,2.0,150.42857142857142,209.5,126.8,0,0,0,0,0,0,2,419,5,634,-1,506,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53628,192.168.12.146,80,04/08/2024 11:53:48 AM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,Bot
192.168.12.140,53644,192.168.12.146,80,04/08/2024 11:53:48 AM,78419,2,5,341.0,634.0,341.0,0.0,170.5,241.1234123846127,634.0,0.0,126.8,283.53341954697333,12433.21133908874,89.26408140884224,13069.833333333334,31598.00632582168,77568.0,45.0,514.0,514.0,0.0,514.0,514.0,78419.0,19604.75,38643.32677513674,77568.0,63.0,0,0,0,0,64,176,25.50402325966921,63.76005814917303,0.0,634.0,121.875,238.86902418330783,57058.4107142857,0,1,0,0,0,0,0,0,2.0,139.28571428571428,170.5,126.8,0,0,0,0,0,0,2,341,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53644,192.168.12.146,80,04/08/2024 11:53:48 AM,479,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4175.365344467641,479.0,0.0,479.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2087.6826722338205,2087.6826722338205,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53658,192.168.12.146,80,04/08/2024 11:53:48 AM,79584,2,5,348.0,634.0,348.0,0.0,174.0,246.0731598529185,634.0,0.0,126.8,283.53341954697333,12339.163650985123,87.95737836751105,13264.0,31891.0662035624,78355.0,1.0,1.0,1.0,0.0,1.0,1.0,79584.0,19896.0,38976.52573879138,78355.0,3.0,0,0,0,0,64,176,25.130679533574583,62.82669883393647,0.0,634.0,122.75,239.79738471110505,57502.78571428572,0,1,0,0,0,0,0,0,2.0,140.28571428571428,174.0,126.8,0,0,0,0,0,0,2,348,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53658,192.168.12.146,80,04/08/2024 11:53:48 AM,350,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5714.285714285715,350.0,0.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2857.1428571428573,2857.1428571428573,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53672,192.168.12.146,80,04/08/2024 11:53:48 AM,80664,2,5,355.0,634.0,355.0,0.0,177.5,251.0229073212244,634.0,0.0,126.8,283.53341954697333,12260.735892095609,86.77972825547953,13444.0,32396.529382018685,79569.0,1.0,1.0,1.0,0.0,1.0,1.0,80664.0,20166.0,39604.36920340987,79569.0,35.0,0,0,0,0,64,176,24.79420807299415,61.985520182485374,0.0,634.0,123.625,240.74760790978945,57959.41071428572,0,1,0,0,0,0,0,0,2.0,141.28571428571428,177.5,126.8,0,0,0,0,0,0,2,355,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53672,192.168.12.146,80,04/08/2024 11:53:48 AM,633,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159.55766192733,633.0,0.0,633.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1579.778830963665,1579.778830963665,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53674,192.168.12.146,80,04/08/2024 11:53:48 AM,80454,2,5,334.0,634.0,334.0,0.0,167.0,236.17366491630688,634.0,0.0,126.8,283.53341954697333,12031.719989062072,87.00623959032491,13409.0,32436.690040754773,79618.0,0.0,0.0,0.0,0.0,0.0,0.0,80454.0,20113.5,39671.00410879462,79618.0,33.0,0,0,0,0,64,176,24.85892559723569,62.14731399308922,0.0,634.0,121.0,237.96278220403653,56626.285714285725,0,1,0,0,0,0,0,0,2.0,138.28571428571428,167.0,126.8,0,0,0,0,0,0,2,334,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53674,192.168.12.146,80,04/08/2024 11:53:48 AM,467,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4282.655246252676,467.0,0.0,467.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2141.327623126338,2141.327623126338,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label,BENIGN
192.168.12.140,53676,192.168.12.146,80,04/08/2024 11:53:48 AM,82345,2,5,333.0,634.0,333.0,0.0,166.5,235.46655813512032,634.0,0.0,126.8,283.53341954697333,11743.275244398566,85.00819721901755,13724.166666666666,32978.67354164911,81036.0,1.0,1.0,1.0,0.0,1.0,1.0,82345.0,20586.25,40303.00812077596,81036.0,51.0,0,0,0,0,64,176,24.288056348290727,60.720140870726816,0.0,634.0,120.875,237.83513947991068,56565.553571428565,0,1,0,0,0,0,0,0,2.0,138.14285714285714,166.5,126.8,0,0,0,0,0,0,2,333,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label,BENIGN
