Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.12.140-192.168.12.146-47706-80-6,192.168.12.140,47706,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1234003,2,5,376.0,634.0,376.0,0.0,188.0,265.87214972614186,634.0,0.0,126.8,283.53341954697333,818.4745093812576,5.672595609573072,205667.16666666666,503097.76421225193,1232611.0,40.0,855.0,855.0,0.0,855.0,855.0,1234003.0,308500.75,616073.6798232145,1232611.0,91.0,0,0,0,0,64,176,1.6207416027351635,4.0518540068379085,0.0,634.0,126.25,243.72686703415715,59402.785714285725,0,1,0,0,0,0,0,0,2.0,144.28571428571428,188.0,126.8,0,0,0,0,0,0,2,376,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47716-80-6,192.168.12.140,47716,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1234905,2,5,332.0,634.0,332.0,0.0,166.0,234.75945135393377,634.0,0.0,126.8,283.53341954697333,782.2464076183999,5.66845222911884,205817.5,500918.97334469174,1228302.0,50.0,6188.0,6188.0,0.0,6188.0,6188.0,1234905.0,308726.25,613057.7966317015,1228302.0,82.0,0,0,0,0,64,176,1.61955777974824,4.0488944493706,0.0,634.0,120.75,237.70795407089648,56505.07142857143,0,1,0,0,0,0,0,0,2.0,138.0,166.0,126.8,0,0,0,0,0,0,2,332,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47662-80-6,192.168.12.140,47662,192.168.12.146,80,6,28/07/2024 02:43:20 PM,8848,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.03978300180833,8848.0,0.0,8848.0,8848.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,113.01989150090417,113.01989150090417,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47706-80-6,192.168.12.140,47706,192.168.12.146,80,6,28/07/2024 02:43:20 PM,2775,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.7207207207207,2775.0,0.0,2775.0,2775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,360.36036036036035,360.36036036036035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47716-80-6,192.168.12.140,47716,192.168.12.146,80,6,28/07/2024 02:43:20 PM,1428,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.5602240896358,1428.0,0.0,1428.0,1428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,700.2801120448179,700.2801120448179,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47678-80-6,192.168.12.140,47678,192.168.12.146,80,6,28/07/2024 02:43:20 PM,6824,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.08323563892145,6824.0,0.0,6824.0,6824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,146.54161781946073,146.54161781946073,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47728-80-6,192.168.12.140,47728,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1233541,4,8,359.0,16542.0,359.0,0.0,89.75,179.5,7240.0,0.0,2067.75,2940.4556376763885,13701.206526576741,9.728091729419614,112140.09090909091,371646.02567374636,1232695.0,0.0,1233072.0,411024.0,711837.3762601961,1232983.0,0.0,1233541.0,176220.14285714287,465861.63606355217,1232695.0,40.0,0,0,0,0,128,272,3.2426972431398715,6.485394486279743,0.0,7240.0,1300.076923076923,2464.4971921786423,6073746.410256411,0,1,0,0,0,0,0,0,2.0,1408.4166666666667,89.75,2067.75,0,0,0,0,0,0,4,359,8,16542,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47730-80-6,192.168.12.140,47730,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1235284,2,5,301.0,634.0,301.0,0.0,150.5,212.83914113715082,634.0,0.0,126.8,283.53341954697333,756.9109613659692,5.666713079745224,205880.66666666666,503427.44239489635,1233497.0,45.0,1471.0,1471.0,0.0,1471.0,1471.0,1235284.0,308821.0,616451.1470478959,1233497.0,45.0,0,0,0,0,64,176,1.619060879927207,4.0476521998180175,0.0,634.0,116.87500000000001,233.99599355544532,54754.12500000001,0,1,0,0,0,0,0,0,2.0,133.57142857142858,150.5,126.8,0,0,0,0,0,0,2,301,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47752-80-6,192.168.12.140,47752,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1229070,2,5,332.0,634.0,332.0,0.0,166.0,234.75945135393377,634.0,0.0,126.8,283.53341954697333,785.9601161854084,5.695363160763829,204845.0,501376.7560396074,1228276.0,71.0,322.0,322.0,0.0,322.0,322.0,1229070.0,307267.5,614005.7249572949,1228276.0,71.0,0,0,0,0,64,176,1.627246617361094,4.068116543402735,0.0,634.0,120.75,237.70795407089648,56505.07142857143,0,1,0,0,0,0,0,0,2.0,138.0,166.0,126.8,0,0,0,0,0,0,2,332,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47742-80-6,192.168.12.140,47742,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1231468,2,5,335.0,634.0,335.0,0.0,167.5,236.88077169749343,634.0,0.0,126.8,283.53341954697333,786.8657569664823,5.6842727541438345,205244.6666666667,502099.61322337884,1230151.0,45.0,891.0,891.0,0.0,891.0,891.0,1231468.0,307867.0,614856.2265180373,1230151.0,45.0,0,0,0,0,64,176,1.6240779297553813,4.060194824388454,0.0,634.0,121.12499999999999,238.09088150776134,56687.267857142855,0,1,0,0,0,0,0,0,2.0,138.42857142857142,167.5,126.8,0,0,0,0,0,0,2,335,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47730-80-6,192.168.12.140,47730,192.168.12.146,80,6,28/07/2024 02:43:20 PM,2718,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.8351729212657,2718.0,0.0,2718.0,2718.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,367.91758646063283,367.91758646063283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47742-80-6,192.168.12.140,47742,192.168.12.146,80,6,28/07/2024 02:43:20 PM,797,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509.4102885821835,797.0,0.0,797.0,797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1254.7051442910918,1254.7051442910918,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47752-80-6,192.168.12.140,47752,192.168.12.146,80,6,28/07/2024 02:43:20 PM,1324,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.5740181268882,1324.0,0.0,1324.0,1324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,755.2870090634441,755.2870090634441,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47756-80-6,192.168.12.140,47756,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1234119,2,5,324.0,634.0,324.0,0.0,162.0,229.1025971044414,634.0,0.0,126.8,283.53341954697333,776.2622567191656,5.672062418616033,205686.5,500299.13935074885,1226904.0,82.0,6652.0,6652.0,0.0,6652.0,6652.0,1234119.0,308529.75,612258.1180506443,1226904.0,82.0,0,0,0,0,64,176,1.6205892624617237,4.05147315615431,0.0,634.0,119.75,236.70702204563827,56030.21428571428,0,1,0,0,0,0,0,0,2.0,136.85714285714286,162.0,126.8,0,0,0,0,0,0,2,324,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47770-80-6,192.168.12.140,47770,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1231153,2,5,331.0,634.0,331.0,0.0,165.5,234.05234457274722,634.0,0.0,126.8,283.53341954697333,783.8180957200283,5.685727119212641,205192.16666666666,502032.681419613,1229962.0,53.0,632.0,632.0,0.0,632.0,632.0,1231153.0,307788.25,614782.6024904386,1229962.0,93.0,0,0,0,0,64,176,1.624493462632183,4.061233656580458,0.0,634.0,120.625,237.58122671144343,56444.83928571428,0,1,0,0,0,0,0,0,2.0,137.85714285714286,165.5,126.8,0,0,0,0,0,0,2,331,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47782-80-6,192.168.12.140,47782,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1233004,2,5,308.0,634.0,308.0,0.0,154.0,217.78888860545663,634.0,0.0,126.8,283.53341954697333,763.9877891718113,5.677191639280975,205500.66666666666,499918.5406030333,1225941.0,42.0,6670.0,6670.0,0.0,6670.0,6670.0,1233004.0,308251.0,611801.9189176619,1225941.0,42.0,0,0,0,0,64,176,1.6220547540802788,4.055136885200697,0.0,634.0,117.74999999999999,234.79459107909616,55128.499999999985,0,1,0,0,0,0,0,0,2.0,134.57142857142858,154.0,126.8,0,0,0,0,0,0,2,308,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47804-80-6,192.168.12.140,47804,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1228192,2,5,302.0,634.0,302.0,0.0,151.0,213.54624791833734,634.0,0.0,126.8,283.53341954697333,762.095828665225,5.6994346160860845,204698.66666666666,497802.41296709946,1220820.0,40.0,6603.0,6603.0,0.0,6603.0,6603.0,1228192.0,307048.0,609190.8781019843,1220820.0,40.0,0,0,0,0,64,176,1.62840989031031,4.071024725775775,0.0,634.0,117.0,234.10864388752745,54806.85714285714,0,1,0,0,0,0,0,0,2.0,133.71428571428572,151.0,126.8,0,0,0,0,0,0,2,302,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47770-80-6,192.168.12.140,47770,192.168.12.146,80,6,28/07/2024 02:43:20 PM,1908,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.2180293501049,1908.0,0.0,1908.0,1908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,524.1090146750524,524.1090146750524,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47756-80-6,192.168.12.140,47756,192.168.12.146,80,6,28/07/2024 02:43:20 PM,6583,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.8128512836093,6583.0,0.0,6583.0,6583.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,151.90642564180465,151.90642564180465,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47782-80-6,192.168.12.140,47782,192.168.12.146,80,6,28/07/2024 02:43:20 PM,2919,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.166152792052,2919.0,0.0,2919.0,2919.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,342.583076396026,342.583076396026,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47804-80-6,192.168.12.140,47804,192.168.12.146,80,6,28/07/2024 02:43:20 PM,1492,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.4825737265414,1492.0,0.0,1492.0,1492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,670.2412868632707,670.2412868632707,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47792-80-6,192.168.12.140,47792,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1231710,2,5,328.0,634.0,328.0,0.0,164.0,231.93102422918759,634.0,0.0,126.8,283.53341954697333,781.0280017211843,5.6831559376801355,205285.0,498965.6005245251,1223779.0,50.0,7033.0,7033.0,0.0,7033.0,7033.0,1231710.0,307927.5,610578.2387024615,1223779.0,97.0,0,0,0,0,64,176,1.6237588393371816,4.059397098342954,0.0,634.0,120.25000000000001,237.20380025864438,56265.64285714286,0,1,0,0,0,0,0,0,2.0,137.42857142857142,164.0,126.8,0,0,0,0,0,0,2,328,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47824-80-6,192.168.12.140,47824,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1226590,2,5,290.0,634.0,290.0,0.0,145.0,205.0609665440988,634.0,0.0,126.8,283.53341954697333,753.3079513121744,5.706878419031624,204431.6666666667,500311.9027173616,1225689.0,28.0,484.0,484.0,0.0,484.0,484.0,1226590.0,306647.5,612694.4255801581,1225689.0,39.0,0,0,0,0,64,176,1.6305366911518926,4.076341727879732,0.0,634.0,115.5,232.78868406469294,54190.57142857142,0,1,0,0,0,0,0,0,2.0,132.0,145.0,126.8,0,0,0,0,0,0,2,290,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47816-80-6,192.168.12.140,47816,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1228713,2,5,314.0,634.0,314.0,0.0,157.0,222.03152929257593,634.0,0.0,126.8,283.53341954697333,771.5390005640048,5.697017936654044,204785.5,500843.5854510867,1227128.0,37.0,658.0,658.0,0.0,658.0,658.0,1228713.0,307178.25,613300.1634954807,1227128.0,37.0,0,0,0,0,64,176,1.627719410472584,4.06929852618146,0.0,634.0,118.49999999999999,235.49764936649126,55459.142857142855,0,1,0,0,0,0,0,0,2.0,135.42857142857142,157.0,126.8,0,0,0,0,0,0,2,314,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47828-80-6,192.168.12.140,47828,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1230046,3,6,380.0,17647.0,380.0,0.0,126.66666666666666,219.3931022920578,7240.0,0.0,2941.1666666666665,3548.5862208302997,14655.549467255696,7.316799534326359,153755.75,434612.5826525603,1229367.0,16.0,1229787.0,614893.5,869346.0681687702,1229614.0,173.0,1230046.0,246009.2,549713.7369628851,1229367.0,16.0,0,0,0,0,96,208,2.4389331781087864,4.877866356217573,0.0,7240.0,1802.7,3027.874503857634,9168024.011111112,0,1,0,0,0,0,0,0,2.0,2003.0,126.66666666666667,2941.1666666666665,0,0,0,0,0,0,3,380,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47824-80-6,192.168.12.140,47824,192.168.12.146,80,6,28/07/2024 02:43:20 PM,2728,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.1378299120234,2728.0,0.0,2728.0,2728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,366.5689149560117,366.5689149560117,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47816-80-6,192.168.12.140,47816,192.168.12.146,80,6,28/07/2024 02:43:20 PM,880,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.7272727272725,880.0,0.0,880.0,880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1136.3636363636363,1136.3636363636363,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47792-80-6,192.168.12.140,47792,192.168.12.146,80,6,28/07/2024 02:43:20 PM,7581,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.81743833267376,7581.0,0.0,7581.0,7581.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,131.90871916633688,131.90871916633688,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47832-80-6,192.168.12.140,47832,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1225034,3,6,386.0,17647.0,386.0,0.0,128.66666666666669,222.85720390719553,7240.0,0.0,2941.1666666666665,3548.5862208302997,14720.407760111148,7.346734866134328,153129.25,432327.9339492022,1223086.0,70.0,1224372.0,612186.0,864365.9151088733,1223385.0,987.0,1225034.0,245006.8,546763.2816134419,1223086.0,88.0,0,0,0,0,96,208,2.448911622044776,4.897823244089552,0.0,7240.0,1803.3,3027.561837151766,9166130.677777776,0,1,0,0,0,0,0,0,2.0,2003.6666666666667,128.66666666666666,2941.1666666666665,0,0,0,0,0,0,3,386,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47840-80-6,192.168.12.140,47840,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1224658,2,5,359.0,634.0,359.0,0.0,179.5,253.85133444597056,634.0,0.0,126.8,283.53341954697333,810.8386178018679,5.715881495078626,204109.6666666667,496310.9209057027,1217184.0,53.0,7089.0,7089.0,0.0,7089.0,7089.0,1224658.0,306164.5,607355.8633203986,1217184.0,79.0,0,0,0,0,64,176,1.6331089985938931,4.082772496484733,0.0,634.0,124.12499999999997,241.30030933613466,58225.83928571428,0,1,0,0,0,0,0,0,2.0,141.85714285714286,179.5,126.8,0,0,0,0,0,0,2,359,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47836-80-6,192.168.12.140,47836,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1226139,2,5,359.0,634.0,359.0,0.0,179.5,253.85133444597056,634.0,0.0,126.8,283.53341954697333,809.8592410811498,5.708977530280008,204356.5,496789.4962668796,1218408.0,61.0,7090.0,7090.0,0.0,7090.0,7090.0,1226139.0,306534.75,607925.604926225,1218408.0,89.0,0,0,0,0,64,176,1.6311364372228596,4.077841093057149,0.0,634.0,124.12499999999997,241.30030933613466,58225.83928571428,0,1,0,0,0,0,0,0,2.0,141.85714285714286,179.5,126.8,0,0,0,0,0,0,2,359,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47850-80-6,192.168.12.140,47850,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1220911,4,8,401.0,17647.0,401.0,0.0,100.25000000000001,200.5,7240.0,0.0,2205.875,2854.1354676779347,14782.404286635143,9.828726254411665,110991.9090909091,367792.1847895778,1219927.0,1.0,1220306.0,406768.6666666666,704450.4688438594,1220198.0,1.0,1220911.0,174415.85714285713,461027.1282175011,1219927.0,4.0,0,0,0,0,128,272,3.2762420848038882,6.5524841696077765,0.0,7240.0,1388.3076923076924,2433.3503099161926,5921193.730769231,0,1,0,0,0,0,0,0,2.0,1504.0,100.25,2205.875,0,0,0,0,0,0,4,401,8,17647,-1,506,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47840-80-6,192.168.12.140,47840,192.168.12.146,80,6,28/07/2024 02:43:20 PM,4491,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.335114673792,4491.0,0.0,4491.0,4491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,222.667557336896,222.667557336896,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47848-80-6,192.168.12.140,47848,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1222960,2,5,363.0,634.0,363.0,0.0,181.5,256.6797615707168,634.0,0.0,126.8,283.53341954697333,815.2351671354745,5.723817622816772,203826.6666666667,498445.0855228354,1221273.0,64.0,1257.0,1257.0,0.0,1257.0,1257.0,1222960.0,305740.0,610355.7217148046,1221273.0,64.0,0,0,0,0,64,176,1.635376463661935,4.088441159154837,0.0,634.0,124.62499999999999,241.86001707008717,58496.267857142855,0,1,0,0,0,0,0,0,2.0,142.42857142857142,181.5,126.8,0,0,0,0,0,0,2,363,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47836-80-6,192.168.12.140,47836,192.168.12.146,80,6,28/07/2024 02:43:20 PM,2708,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.5524372230428,2708.0,0.0,2708.0,2708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,369.2762186115214,369.2762186115214,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47848-80-6,192.168.12.140,47848,192.168.12.146,80,6,28/07/2024 02:43:20 PM,944,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.64406779661,944.0,0.0,944.0,944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1059.322033898305,1059.322033898305,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47858-80-6,192.168.12.140,47858,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1223766,2,5,326.0,634.0,326.0,0.0,163.0,230.5168106668145,634.0,0.0,126.8,283.53341954697333,784.4636964909959,5.720047786913511,203961.0,496110.0595746875,1216629.0,28.0,6318.0,6318.0,0.0,6318.0,6318.0,1223766.0,305941.5,607133.9268610071,1216629.0,28.0,0,0,0,0,64,176,1.6342993676895747,4.085748419223937,0.0,634.0,120.0,236.95448628677318,56147.42857142857,0,1,0,0,0,0,0,0,2.0,137.14285714285714,163.0,126.8,0,0,0,0,0,0,2,326,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47860-80-6,192.168.12.140,47860,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1221109,2,5,364.0,634.0,364.0,0.0,182.0,257.3868683519033,634.0,0.0,126.8,283.53341954697333,817.2898570070321,5.732493987023272,203518.1666666667,497564.0850103298,1219166.0,25.0,1459.0,1459.0,0.0,1459.0,1459.0,1221109.0,305277.25,609259.6753592975,1219166.0,79.0,0,0,0,0,64,176,1.6378554248637918,4.09463856215948,0.0,634.0,124.75000000000001,242.00103305564627,58564.50000000001,0,1,0,0,0,0,0,0,2.0,142.57142857142858,182.0,126.8,0,0,0,0,0,0,2,364,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47868-80-6,192.168.12.140,47868,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1220591,4,6,316.0,17647.0,316.0,0.0,79.0,158.0,7240.0,0.0,2941.1666666666665,3548.5862208302997,14716.641364715946,8.192752527259335,135621.22222222222,405966.53347867785,1218198.0,0.0,1220274.0,406758.0,704063.1154463355,1219740.0,0.0,1220591.0,244118.2,544527.4559888601,1218198.0,75.0,0,0,0,0,128,208,3.2771010109037344,4.915651516355601,0.0,7240.0,1633.0,2926.283752475142,8563136.6,0,1,0,0,0,0,0,0,1.0,1796.3,79.0,2941.1666666666665,0,0,0,0,0,0,4,316,6,17647,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
192.168.12.140-192.168.12.146-47870-80-6,192.168.12.140,47870,192.168.12.146,80,6,28/07/2024 02:43:19 PM,1221050,2,5,311.0,634.0,311.0,0.0,155.5,219.9102089490163,634.0,0.0,126.8,283.53341954697333,773.9240817329348,5.732770975799517,203508.3333333333,494793.6728684661,1213485.0,36.0,7200.0,7200.0,0.0,7200.0,7200.0,1221050.0,305262.5,605491.8217341998,1213485.0,36.0,0,0,0,0,64,176,1.6379345645141477,4.094836411285369,0.0,634.0,118.125,235.14399084087057,55292.69642857143,0,1,0,0,0,0,0,0,2.0,135.0,155.5,126.8,0,0,0,0,0,0,2,311,5,634,-1,507,1,0,0,0,0,0,0,0,0,0,No Label
